Date,SP500,Russell,NASDAQ
2004-05-04,1119.550049,569.64,1950.48
2004-05-05,1121.530029,570.06,1957.26
2004-05-06,1113.98999,563.09,1937.74
2004-05-07,1098.699951,548.56,1917.96
2004-05-10,1087.119995,537.86,1896.07
2004-05-11,1095.449951,548.67,1931.35
2004-05-12,1097.280029,548.99,1925.59
2004-05-13,1096.439941,547.17,1926.03
2004-05-14,1095.699951,543.76,1904.25
2004-05-17,1084.099976,535.34,1876.64
2004-05-18,1091.48999,542.56,1897.82
2004-05-19,1088.680054,540.86,1898.17
2004-05-20,1089.189941,540.75,1896.59
2004-05-21,1093.560059,545.81,1912.09
2004-05-24,1095.410034,551.72,1922.98
2004-05-25,1113.050049,565.39,1964.65
2004-05-26,1114.939941,567.77,1976.15
2004-05-27,1121.280029,568.56,1984.5
2004-05-28,1120.680054,568.28,1986.74
2004-05-31,1120.680054,568.28,1986.74
2004-06-01,1121.199951,572.49,1990.77
2004-06-02,1124.98999,573.56,1988.98
2004-06-03,1116.640015,562.44,1960.26
2004-06-04,1122.5,567.75,1978.62
2004-06-07,1140.420044,578.9,2020.62
2004-06-08,1142.180054,577.91,2023.53
2004-06-09,1131.329956,568.58,1990.61
2004-06-10,1136.469971,569.12,1999.87
2004-06-11,1136.469971,569.12,1999.87
2004-06-14,1125.290039,557.67,1969.99
2004-06-15,1132.01001,567.92,1995.6
2004-06-16,1133.560059,570.07,1998.23
2004-06-17,1132.050049,569.57,1983.67
2004-06-18,1135.02002,570.54,1986.73
2004-06-21,1130.300049,568.74,1974.38
2004-06-22,1134.410034,571.89,1994.15
2004-06-23,1144.060059,580.15,2020.98
2004-06-24,1140.650024,579.05,2015.57
2004-06-25,1134.430054,587.7,2025.47
2004-06-28,1133.349976,584.1,2019.82
2004-06-29,1136.199951,587.83,2034.93
2004-06-30,1140.839966,591.52,2047.79
2004-07-01,1128.939941,582.43,2015.55
2004-07-02,1125.380005,582.72,2006.66
2004-07-05,1125.380005,582.72,2006.66
2004-07-06,1116.209961,572.41,1963.43
2004-07-07,1118.329956,572.03,1966.08
2004-07-08,1109.109985,560.71,1935.32
2004-07-09,1112.810059,563.73,1946.33
2004-07-12,1114.349976,562.24,1936.92
2004-07-13,1115.140015,562.69,1931.66
2004-07-14,1111.469971,559.74,1914.88
2004-07-15,1106.689941,562.16,1912.71
2004-07-16,1101.390015,555.48,1883.15
2004-07-19,1100.900024,554.73,1883.83
2004-07-20,1108.670044,564.19,1917.07
2004-07-21,1093.880005,548.57,1874.37
2004-07-22,1096.839966,546.52,1889.06
2004-07-23,1086.199951,539.23,1849.09
2004-07-26,1084.069946,533.49,1839.02
2004-07-27,1094.829956,544.61,1869.1
2004-07-28,1095.420044,541.2,1858.26
2004-07-29,1100.430054,549.83,1881.06
2004-07-30,1101.719971,551.29,1887.36
2004-08-02,1106.619995,551.93,1892.09
2004-08-03,1099.689941,543.63,1859.42
2004-08-04,1098.630005,542.67,1855.06
2004-08-05,1080.699951,532.36,1821.63
2004-08-06,1063.969971,519.65,1776.89
2004-08-09,1065.219971,518.38,1774.64
2004-08-10,1079.040039,529.83,1808.7
2004-08-11,1075.790039,526.63,1782.42
2004-08-12,1063.22998,517.1,1752.49
2004-08-13,1064.800049,517.39,1757.22
2004-08-16,1079.339966,528.06,1782.84
2004-08-17,1081.709961,530.0,1795.25
2004-08-18,1095.170044,541.61,1831.37
2004-08-19,1091.22998,537.44,1819.89
2004-08-20,1098.349976,547.92,1838.02
2004-08-23,1095.680054,543.47,1838.7
2004-08-24,1096.189941,545.01,1836.89
2004-08-25,1104.959961,550.14,1860.72
2004-08-26,1105.089966,547.25,1852.92
2004-08-27,1107.77002,551.67,1862.09
2004-08-30,1099.150024,544.56,1836.49
2004-08-31,1104.23999,547.93,1838.1
2004-09-01,1105.910034,552.46,1850.41
2004-09-02,1118.310059,559.78,1873.43
2004-09-03,1113.630005,556.24,1844.48
2004-09-06,1113.630005,556.24,1844.48
2004-09-07,1121.300049,562.93,1858.56
2004-09-08,1116.27002,557.79,1850.64
2004-09-09,1118.380005,566.18,1869.65
2004-09-10,1123.920044,569.91,1894.31
2004-09-13,1125.819946,573.1,1910.38
2004-09-14,1128.329956,570.96,1915.4
2004-09-15,1120.369995,568.52,1896.52
2004-09-16,1123.5,574.54,1904.08
2004-09-17,1128.550049,573.17,1910.09
2004-09-20,1122.199951,570.74,1908.07
2004-09-21,1129.300049,576.92,1921.18
2004-09-22,1113.560059,565.89,1885.71
2004-09-23,1108.359985,565.8,1886.43
2004-09-24,1110.109985,565.97,1879.48
2004-09-27,1103.52002,558.36,1859.88
2004-09-28,1110.060059,565.66,1869.87
2004-09-29,1114.800049,571.07,1893.94
2004-09-30,1114.579956,572.94,1896.84
2004-10-01,1131.5,585.03,1942.2
2004-10-04,1135.170044,589.09,1952.4
2004-10-05,1134.47998,587.34,1955.5
2004-10-06,1142.050049,592.66,1971.03
2004-10-07,1130.650024,582.6,1948.52
2004-10-08,1122.140015,575.65,1919.97
2004-10-11,1124.390015,577.56,1928.76
2004-10-12,1121.839966,576.71,1925.17
2004-10-13,1113.650024,569.42,1920.53
2004-10-14,1103.290039,564.88,1903.02
2004-10-15,1108.199951,569.42,1911.5
2004-10-18,1114.02002,572.03,1936.52
2004-10-19,1103.22998,566.67,1922.9
2004-10-20,1103.660034,570.13,1932.97
2004-10-21,1106.48999,576.66,1953.62
2004-10-22,1095.73999,567.78,1915.14
2004-10-25,1094.800049,571.67,1914.04
2004-10-26,1111.089966,577.61,1928.79
2004-10-27,1125.400024,587.18,1969.99
2004-10-28,1127.439941,585.63,1975.74
2004-10-29,1130.199951,583.79,1974.99
2004-11-01,1130.51001,587.0,1979.87
2004-11-02,1130.560059,585.44,1984.79
2004-11-03,1143.199951,595.33,2004.33
2004-11-04,1161.670044,602.13,2023.63
2004-11-05,1166.170044,604.29,2038.94
2004-11-08,1164.890015,602.08,2039.25
2004-11-09,1164.079956,606.64,2043.33
2004-11-10,1162.910034,609.61,2034.56
2004-11-11,1173.47998,616.3,2061.27
2004-11-12,1184.170044,621.98,2085.34
2004-11-15,1183.810059,623.86,2094.09
2004-11-16,1175.430054,617.89,2078.62
2004-11-17,1181.939941,622.97,2099.68
2004-11-18,1183.550049,622.06,2104.28
2004-11-19,1170.339966,613.44,2070.63
2004-11-22,1177.23999,621.52,2085.19
2004-11-23,1176.939941,624.53,2084.28
2004-11-24,1181.76001,629.5,2102.54
2004-11-25,1181.76001,629.5,2102.54
2004-11-26,1182.650024,631.16,2101.97
2004-11-29,1178.569946,634.46,2106.87
2004-11-30,1173.819946,633.77,2096.81
2004-12-01,1191.369995,643.68,2138.23
2004-12-02,1190.329956,642.51,2143.57
2004-12-03,1191.170044,642.21,2147.96
2004-12-06,1190.25,639.03,2151.25
2004-12-07,1177.069946,625.5,2114.66
2004-12-08,1182.810059,631.15,2126.11
2004-12-09,1189.23999,629.19,2129.01
2004-12-10,1188.0,632.24,2128.07
2004-12-13,1198.680054,638.03,2148.5
2004-12-14,1203.380005,643.54,2159.84
2004-12-15,1205.719971,648.61,2162.55
2004-12-16,1203.209961,642.23,2146.15
2004-12-17,1194.199951,642.08,2135.2
2004-12-20,1194.650024,638.05,2127.85
2004-12-21,1205.449951,646.2,2150.91
2004-12-22,1209.569946,648.46,2157.03
2004-12-23,1210.130005,649.37,2160.62
2004-12-24,1210.130005,649.37,2160.62
2004-12-27,1204.920044,644.34,2154.22
2004-12-28,1213.540039,654.57,2177.19
2004-12-29,1213.449951,653.34,2177.0
2004-12-30,1213.550049,653.06,2178.34
2004-12-31,1211.920044,651.57,2175.44
2005-01-03,1202.079956,640.44,2152.15
2005-01-04,1188.050049,628.54,2107.86
2005-01-05,1183.73999,617.48,2091.24
2005-01-06,1187.890015,619.82,2090.0
2005-01-07,1186.189941,613.21,2088.61
2005-01-10,1190.25,617.74,2097.04
2005-01-11,1182.98999,611.53,2079.62
2005-01-12,1187.699951,613.19,2092.53
2005-01-13,1177.449951,610.13,2070.56
2005-01-14,1184.52002,617.48,2087.91
2005-01-17,1184.52002,617.48,2087.91
2005-01-18,1195.97998,624.87,2106.04
2005-01-19,1184.630005,617.91,2073.59
2005-01-20,1175.410034,612.34,2045.88
2005-01-21,1167.869995,611.08,2034.27
2005-01-24,1163.75,604.53,2008.7
2005-01-25,1168.410034,606.5,2019.95
2005-01-26,1174.069946,616.57,2046.09
2005-01-27,1174.550049,616.9,2047.15
2005-01-28,1171.359985,613.0,2035.83
2005-01-31,1181.27002,624.02,2062.41
2005-02-01,1189.410034,628.14,2068.7
2005-02-02,1193.189941,631.98,2075.06
2005-02-03,1189.890015,629.32,2057.64
2005-02-04,1203.030029,637.44,2086.66
2005-02-07,1201.719971,636.62,2082.03
2005-02-08,1202.300049,638.72,2086.68
2005-02-09,1191.98999,625.71,2052.55
2005-02-10,1197.01001,626.81,2053.1
2005-02-11,1205.300049,634.76,2076.66
2005-02-14,1206.140015,635.02,2082.91
2005-02-15,1210.119995,634.94,2089.21
2005-02-16,1210.339966,638.85,2087.43
2005-02-17,1200.75,631.14,2061.34
2005-02-18,1201.589966,630.13,2058.62
2005-02-21,1201.589966,630.13,2058.62
2005-02-22,1184.160034,617.93,2030.32
2005-02-23,1190.800049,620.54,2031.25
2005-02-24,1200.199951,627.56,2051.7
2005-02-25,1211.369995,637.53,2065.4
2005-02-28,1203.599976,634.06,2051.72
2005-03-01,1210.410034,638.53,2071.25
2005-03-02,1210.079956,637.33,2067.5
2005-03-03,1210.469971,638.29,2058.4
2005-03-04,1222.119995,644.95,2070.61
2005-03-07,1225.310059,643.86,2090.21
2005-03-08,1219.430054,637.98,2073.55
2005-03-09,1207.01001,631.08,2061.29
2005-03-10,1209.25,626.94,2059.72
2005-03-11,1200.079956,626.84,2041.6
2005-03-14,1206.829956,630.3,2051.04
2005-03-15,1197.75,626.82,2034.98
2005-03-16,1188.069946,622.92,2015.75
2005-03-17,1190.209961,625.46,2016.42
2005-03-18,1189.650024,622.57,2007.79
2005-03-21,1183.780029,621.57,2007.51
2005-03-22,1171.709961,618.58,1989.34
2005-03-23,1172.530029,612.06,1990.22
2005-03-24,1171.420044,615.27,1991.06
2005-03-25,1171.420044,615.27,1991.06
2005-03-28,1174.280029,615.12,1992.52
2005-03-29,1165.359985,604.63,1973.88
2005-03-30,1181.410034,614.9,2005.67
2005-03-31,1180.589966,615.07,1999.23
2005-04-01,1172.920044,611.55,1984.81
2005-04-04,1176.119995,613.76,1991.07
2005-04-05,1181.390015,614.5,1999.32
2005-04-06,1184.069946,616.21,1999.14
2005-04-07,1191.140015,619.76,2018.79
2005-04-08,1181.199951,610.75,1999.35
2005-04-11,1181.209961,607.17,1992.12
2005-04-12,1187.76001,613.03,2005.4
2005-04-13,1173.790039,602.54,1974.37
2005-04-14,1162.050049,591.94,1946.71
2005-04-15,1142.619995,580.78,1908.15
2005-04-18,1145.97998,585.33,1912.92
2005-04-19,1152.780029,594.94,1932.36
2005-04-20,1137.5,584.96,1913.76
2005-04-21,1159.949951,598.98,1962.41
2005-04-22,1152.119995,589.53,1932.19
2005-04-25,1162.099976,596.44,1950.78
2005-04-26,1151.829956,587.66,1927.44
2005-04-27,1156.380005,587.14,1930.43
2005-04-28,1143.219971,575.02,1904.18
2005-04-29,1156.849976,579.38,1921.65
2005-05-02,1162.160034,585.86,1928.65
2005-05-03,1161.170044,584.48,1933.07
2005-05-04,1175.650024,595.22,1962.23
2005-05-05,1172.630005,595.64,1961.8
2005-05-06,1171.349976,596.52,1967.35
2005-05-09,1178.839966,602.91,1979.67
2005-05-10,1166.219971,595.04,1962.77
2005-05-11,1171.109985,595.57,1971.55
2005-05-12,1159.359985,586.89,1963.88
2005-05-13,1154.050049,582.02,1976.78
2005-05-16,1165.689941,591.71,1994.43
2005-05-17,1173.800049,595.27,2004.15
2005-05-18,1185.560059,607.88,2030.65
2005-05-19,1191.079956,610.46,2042.58
2005-05-20,1189.280029,609.41,2046.42
2005-05-23,1193.859985,612.87,2056.65
2005-05-24,1194.069946,612.95,2061.62
2005-05-25,1190.01001,606.4,2050.12
2005-05-26,1197.619995,614.7,2071.24
2005-05-27,1198.780029,616.9,2075.73
2005-05-30,1198.780029,616.9,2075.73
2005-05-31,1191.5,616.71,2068.22
2005-06-01,1202.219971,623.74,2087.86
2005-06-02,1204.290039,625.24,2097.8
2005-06-03,1196.02002,620.3,2071.43
2005-06-06,1197.51001,622.94,2075.76
2005-06-07,1197.26001,623.78,2067.16
2005-06-08,1194.670044,620.47,2060.18
2005-06-09,1200.930054,626.23,2076.91
2005-06-10,1198.109985,626.33,2063.0
2005-06-13,1200.819946,629.02,2068.96
2005-06-14,1203.910034,634.39,2069.04
2005-06-15,1206.579956,637.19,2074.92
2005-06-16,1210.959961,644.03,2089.15
2005-06-17,1216.959961,644.19,2090.11
2005-06-20,1216.099976,641.84,2088.13
2005-06-21,1213.609985,641.04,2091.07
2005-06-22,1213.880005,643.45,2092.03
2005-06-23,1200.72998,634.12,2070.66
2005-06-24,1191.569946,630.41,2053.27
2005-06-27,1190.689941,628.31,2045.2
2005-06-28,1201.569946,641.48,2069.89
2005-06-29,1199.849976,642.76,2068.89
2005-06-30,1191.329956,639.66,2056.96
2005-07-01,1194.439941,643.04,2057.37
2005-07-04,1194.439941,643.04,2057.37
2005-07-05,1204.98999,653.23,2078.75
2005-07-06,1194.939941,648.27,2068.65
2005-07-07,1197.869995,649.3,2075.66
2005-07-08,1211.859985,662.14,2112.88
2005-07-11,1219.439941,671.74,2135.43
2005-07-12,1222.209961,670.79,2143.15
2005-07-13,1223.290039,667.65,2144.11
2005-07-14,1226.5,663.02,2152.82
2005-07-15,1227.920044,663.74,2156.78
2005-07-18,1221.130005,658.56,2144.87
2005-07-19,1229.349976,668.86,2173.18
2005-07-20,1235.199951,677.56,2188.57
2005-07-21,1227.040039,667.1,2178.6
2005-07-22,1233.680054,677.78,2179.74
2005-07-25,1229.030029,670.99,2166.74
2005-07-26,1231.160034,674.58,2175.99
2005-07-27,1236.790039,674.88,2186.22
2005-07-28,1243.719971,683.04,2198.44
2005-07-29,1234.180054,679.75,2184.83
2005-08-01,1235.349976,682.8,2195.38
2005-08-02,1244.119995,688.51,2218.15
2005-08-03,1245.040039,683.38,2216.81
2005-08-04,1235.859985,671.84,2191.32
2005-08-05,1226.420044,662.79,2177.91
2005-08-08,1223.130005,659.6,2164.39
2005-08-09,1231.380005,660.48,2174.19
2005-08-10,1229.130005,660.16,2157.81
2005-08-11,1237.810059,666.37,2174.55
2005-08-12,1230.390015,660.0,2156.9
2005-08-15,1233.869995,665.64,2167.04
2005-08-16,1219.339966,654.61,2137.06
2005-08-17,1220.23999,654.82,2145.15
2005-08-18,1219.02002,651.19,2136.08
2005-08-19,1219.709961,652.51,2135.56
